policy,volume_id,slice_index,sample_id,truth_pixels,detected,max_truth_probability
control,110,396,v110_s0396,80,False,0.0
control,110,397,v110_s0397,102,True,1.0
control,110,398,v110_s0398,159,True,1.0
control,110,399,v110_s0399,186,True,1.0
control,110,400,v110_s0400,233,True,1.0
control,110,401,v110_s0401,292,True,1.0
control,110,402,v110_s0402,305,True,1.0
control,110,403,v110_s0403,313,True,1.0
control,110,404,v110_s0404,332,True,1.0
control,110,405,v110_s0405,343,True,1.0
control,110,406,v110_s0406,378,True,1.0
control,110,407,v110_s0407,450,True,1.0
control,110,408,v110_s0408,429,True,1.0
control,110,409,v110_s0409,395,True,1.0
control,110,410,v110_s0410,354,True,1.0
control,110,411,v110_s0411,353,True,1.0
control,110,412,v110_s0412,322,True,1.0
control,110,413,v110_s0413,324,True,1.0
control,110,414,v110_s0414,287,True,1.0
control,110,415,v110_s0415,279,True,1.0
control,110,416,v110_s0416,223,True,1.0
control,110,417,v110_s0417,183,True,1.0
control,110,418,v110_s0418,162,True,1.0
control,110,419,v110_s0419,141,True,1.0
control,110,420,v110_s0420,126,True,1.0
control,110,421,v110_s0421,120,True,1.0
control,110,422,v110_s0422,95,True,1.0
control,110,423,v110_s0423,72,True,1.0
control,110,424,v110_s0424,57,False,0.0
control,110,425,v110_s0425,44,False,0.0
control,110,426,v110_s0426,30,False,0.0
control,110,427,v110_s0427,10,False,0.0
control,110,428,v110_s0428,14,False,0.0
control,110,429,v110_s0429,23,False,0.0
control,110,430,v110_s0430,26,False,1.7881393432617188e-06
control,110,431,v110_s0431,34,False,0.0
control,110,432,v110_s0432,43,True,1.0
control,110,433,v110_s0433,49,True,1.0
control,110,434,v110_s0434,81,True,1.0
control,110,435,v110_s0435,104,True,1.0
control,110,436,v110_s0436,103,True,1.0
control,110,437,v110_s0437,110,True,1.0
control,110,438,v110_s0438,120,True,1.0
control,110,439,v110_s0439,133,True,1.0
control,110,440,v110_s0440,150,True,1.0
control,110,441,v110_s0441,152,True,1.0
control,110,442,v110_s0442,160,True,1.0
control,110,443,v110_s0443,173,True,1.0
control,110,444,v110_s0444,186,True,1.0
control,110,445,v110_s0445,217,True,1.0
control,110,446,v110_s0446,190,True,1.0
control,110,447,v110_s0447,195,True,1.0
control,110,448,v110_s0448,214,True,1.0
control,110,449,v110_s0449,221,True,1.0
control,110,450,v110_s0450,223,True,1.0
control,110,451,v110_s0451,233,True,1.0
control,110,452,v110_s0452,252,True,1.0
control,110,453,v110_s0453,264,True,1.0
control,110,454,v110_s0454,287,True,1.0
control,110,455,v110_s0455,319,True,1.0
control,110,456,v110_s0456,330,True,1.0
control,110,457,v110_s0457,338,True,1.0
control,110,458,v110_s0458,367,True,1.0
control,110,459,v110_s0459,377,True,1.0
control,110,460,v110_s0460,371,True,1.0
control,110,461,v110_s0461,360,True,1.0
control,110,462,v110_s0462,369,True,1.0
control,110,463,v110_s0463,432,True,1.0
control,110,464,v110_s0464,417,True,1.0
control,110,465,v110_s0465,413,True,1.0
control,110,466,v110_s0466,410,True,1.0
control,110,467,v110_s0467,423,True,1.0
control,110,468,v110_s0468,410,True,1.0
control,110,469,v110_s0469,422,True,1.0
control,110,470,v110_s0470,406,True,1.0
control,110,471,v110_s0471,385,True,1.0
control,110,472,v110_s0472,399,True,1.0
control,110,473,v110_s0473,399,True,1.0
control,110,474,v110_s0474,305,True,1.0
control,110,475,v110_s0475,257,True,1.0
control,110,476,v110_s0476,228,True,1.0
control,110,477,v110_s0477,187,True,1.0
control,110,478,v110_s0478,192,True,1.0
control,110,479,v110_s0479,222,True,1.0
control,110,480,v110_s0480,227,True,1.0
control,110,481,v110_s0481,272,True,1.0
control,110,482,v110_s0482,350,True,1.0
control,110,483,v110_s0483,450,True,1.0
control,110,484,v110_s0484,583,True,1.0
control,110,485,v110_s0485,580,True,1.0
control,110,486,v110_s0486,606,True,1.0
control,110,487,v110_s0487,613,True,1.0
control,110,488,v110_s0488,646,True,1.0
control,110,489,v110_s0489,563,True,1.0
control,110,490,v110_s0490,570,True,1.0
control,110,491,v110_s0491,581,True,1.0
control,110,492,v110_s0492,569,False,0.0008096694946289062
control,110,493,v110_s0493,581,True,1.0
control,110,494,v110_s0494,584,True,0.99951171875
control,110,495,v110_s0495,498,True,0.99462890625
control,110,496,v110_s0496,445,False,0.0
control,110,497,v110_s0497,299,False,0.0
control,110,498,v110_s0498,209,False,0.0
control,110,499,v110_s0499,147,False,0.0
control,110,500,v110_s0500,100,False,0.0
control,110,501,v110_s0501,67,False,0.0
control,110,502,v110_s0502,41,False,0.0
control,110,509,v110_s0509,42,True,1.0
control,110,510,v110_s0510,48,True,1.0
control,110,511,v110_s0511,69,True,1.0
control,110,512,v110_s0512,74,True,1.0
control,110,513,v110_s0513,94,True,1.0
control,110,514,v110_s0514,103,True,1.0
control,110,515,v110_s0515,148,True,1.0
control,110,516,v110_s0516,131,True,1.0
control,110,517,v110_s0517,133,True,1.0
control,110,518,v110_s0518,118,True,1.0
control,110,519,v110_s0519,128,True,1.0
control,110,520,v110_s0520,109,True,1.0
control,110,521,v110_s0521,111,True,1.0
control,110,522,v110_s0522,116,True,1.0
control,110,523,v110_s0523,59,False,2.980232238769531e-07
control,110,524,v110_s0524,28,False,0.0
recall_loss,110,388,v110_s0388,5,True,0.90771484375
recall_loss,110,389,v110_s0389,8,True,0.98974609375
recall_loss,110,390,v110_s0390,9,True,1.0
recall_loss,110,391,v110_s0391,15,True,1.0
recall_loss,110,393,v110_s0393,24,False,0.0
recall_loss,110,394,v110_s0394,36,False,0.0
recall_loss,110,395,v110_s0395,57,False,0.0
recall_loss,110,396,v110_s0396,80,False,0.0
recall_loss,110,397,v110_s0397,102,True,0.99755859375
recall_loss,110,398,v110_s0398,159,True,1.0
recall_loss,110,399,v110_s0399,186,True,1.0
recall_loss,110,400,v110_s0400,233,True,1.0
recall_loss,110,401,v110_s0401,292,True,1.0
recall_loss,110,402,v110_s0402,305,True,1.0
recall_loss,110,403,v110_s0403,313,True,1.0
recall_loss,110,404,v110_s0404,332,True,1.0
recall_loss,110,405,v110_s0405,343,True,1.0
recall_loss,110,406,v110_s0406,378,True,1.0
recall_loss,110,407,v110_s0407,450,True,1.0
recall_loss,110,408,v110_s0408,429,True,1.0
recall_loss,110,409,v110_s0409,395,True,1.0
recall_loss,110,410,v110_s0410,354,True,1.0
recall_loss,110,411,v110_s0411,353,True,1.0
recall_loss,110,412,v110_s0412,322,True,1.0
recall_loss,110,413,v110_s0413,324,True,1.0
recall_loss,110,414,v110_s0414,287,True,1.0
recall_loss,110,415,v110_s0415,279,True,1.0
recall_loss,110,416,v110_s0416,223,True,1.0
recall_loss,110,417,v110_s0417,183,True,1.0
recall_loss,110,418,v110_s0418,162,True,1.0
recall_loss,110,419,v110_s0419,141,True,1.0
recall_loss,110,420,v110_s0420,126,True,1.0
recall_loss,110,421,v110_s0421,120,True,1.0
recall_loss,110,422,v110_s0422,95,True,1.0
recall_loss,110,423,v110_s0423,72,False,5.960464477539063e-08
recall_loss,110,424,v110_s0424,57,False,0.0
recall_loss,110,425,v110_s0425,44,False,0.0
recall_loss,110,426,v110_s0426,30,False,0.0
recall_loss,110,427,v110_s0427,10,False,0.0
recall_loss,110,428,v110_s0428,14,False,0.0
recall_loss,110,429,v110_s0429,23,False,0.0
recall_loss,110,430,v110_s0430,26,True,0.99951171875
recall_loss,110,431,v110_s0431,34,True,1.0
recall_loss,110,432,v110_s0432,43,True,1.0
recall_loss,110,433,v110_s0433,49,True,1.0
recall_loss,110,434,v110_s0434,81,True,1.0
recall_loss,110,435,v110_s0435,104,True,1.0
recall_loss,110,436,v110_s0436,103,True,1.0
recall_loss,110,437,v110_s0437,110,True,1.0
recall_loss,110,438,v110_s0438,120,True,1.0
recall_loss,110,439,v110_s0439,133,True,1.0
recall_loss,110,440,v110_s0440,150,True,1.0
recall_loss,110,441,v110_s0441,152,True,1.0
recall_loss,110,442,v110_s0442,160,True,1.0
recall_loss,110,443,v110_s0443,173,True,1.0
recall_loss,110,444,v110_s0444,186,True,1.0
recall_loss,110,445,v110_s0445,217,True,1.0
recall_loss,110,446,v110_s0446,190,True,1.0
recall_loss,110,447,v110_s0447,195,True,1.0
recall_loss,110,448,v110_s0448,214,True,1.0
recall_loss,110,449,v110_s0449,221,True,1.0
recall_loss,110,450,v110_s0450,223,True,1.0
recall_loss,110,451,v110_s0451,233,True,1.0
recall_loss,110,452,v110_s0452,252,True,1.0
recall_loss,110,453,v110_s0453,264,True,1.0
recall_loss,110,454,v110_s0454,287,True,1.0
recall_loss,110,455,v110_s0455,319,True,1.0
recall_loss,110,456,v110_s0456,330,True,1.0
recall_loss,110,457,v110_s0457,338,True,1.0
recall_loss,110,458,v110_s0458,367,True,1.0
recall_loss,110,459,v110_s0459,377,True,1.0
recall_loss,110,460,v110_s0460,371,True,1.0
recall_loss,110,461,v110_s0461,360,True,1.0
recall_loss,110,462,v110_s0462,369,True,1.0
recall_loss,110,463,v110_s0463,432,True,1.0
recall_loss,110,464,v110_s0464,417,True,1.0
recall_loss,110,465,v110_s0465,413,True,1.0
recall_loss,110,466,v110_s0466,410,True,1.0
recall_loss,110,467,v110_s0467,423,True,1.0
recall_loss,110,468,v110_s0468,410,True,1.0
recall_loss,110,469,v110_s0469,422,True,1.0
recall_loss,110,470,v110_s0470,406,True,1.0
recall_loss,110,471,v110_s0471,385,True,1.0
recall_loss,110,472,v110_s0472,399,True,1.0
recall_loss,110,473,v110_s0473,399,True,1.0
recall_loss,110,474,v110_s0474,305,True,1.0
recall_loss,110,475,v110_s0475,257,True,1.0
recall_loss,110,476,v110_s0476,228,True,1.0
recall_loss,110,477,v110_s0477,187,True,1.0
recall_loss,110,478,v110_s0478,192,True,1.0
recall_loss,110,479,v110_s0479,222,True,1.0
recall_loss,110,480,v110_s0480,227,True,1.0
recall_loss,110,481,v110_s0481,272,True,1.0
recall_loss,110,482,v110_s0482,350,True,1.0
recall_loss,110,483,v110_s0483,450,True,1.0
recall_loss,110,484,v110_s0484,583,True,1.0
recall_loss,110,485,v110_s0485,580,True,1.0
recall_loss,110,486,v110_s0486,606,True,1.0
recall_loss,110,487,v110_s0487,613,True,1.0
recall_loss,110,488,v110_s0488,646,True,1.0
recall_loss,110,489,v110_s0489,563,True,1.0
recall_loss,110,490,v110_s0490,570,True,1.0
recall_loss,110,491,v110_s0491,581,True,1.0
recall_loss,110,492,v110_s0492,569,True,1.0
recall_loss,110,493,v110_s0493,581,True,1.0
recall_loss,110,494,v110_s0494,584,True,0.99951171875
recall_loss,110,495,v110_s0495,498,True,0.98828125
recall_loss,110,496,v110_s0496,445,False,0.0
recall_loss,110,497,v110_s0497,299,False,0.0
recall_loss,110,498,v110_s0498,209,False,0.0
recall_loss,110,499,v110_s0499,147,True,0.99853515625
recall_loss,110,500,v110_s0500,100,True,0.97119140625
recall_loss,110,501,v110_s0501,67,False,5.960464477539063e-08
recall_loss,110,502,v110_s0502,41,True,0.9970703125
recall_loss,110,509,v110_s0509,42,True,1.0
recall_loss,110,510,v110_s0510,48,True,1.0
recall_loss,110,511,v110_s0511,69,True,1.0
recall_loss,110,512,v110_s0512,74,True,1.0
recall_loss,110,513,v110_s0513,94,True,1.0
recall_loss,110,514,v110_s0514,103,True,1.0
recall_loss,110,515,v110_s0515,148,True,1.0
recall_loss,110,516,v110_s0516,131,True,1.0
recall_loss,110,517,v110_s0517,133,True,1.0
recall_loss,110,518,v110_s0518,118,True,1.0
recall_loss,110,519,v110_s0519,128,True,1.0
recall_loss,110,520,v110_s0520,109,True,1.0
recall_loss,110,521,v110_s0521,111,True,1.0
recall_loss,110,522,v110_s0522,116,True,1.0
recall_loss,110,523,v110_s0523,59,True,0.9970703125
recall_loss,110,524,v110_s0524,28,False,0.0
maximum,110,388,v110_s0388,5,True,1.0
maximum,110,389,v110_s0389,8,True,1.0
maximum,110,390,v110_s0390,9,True,1.0
maximum,110,391,v110_s0391,15,True,1.0
maximum,110,393,v110_s0393,24,False,0.0
maximum,110,394,v110_s0394,36,False,0.0001093149185180664
maximum,110,395,v110_s0395,57,False,0.0
maximum,110,396,v110_s0396,80,False,0.0
maximum,110,397,v110_s0397,102,True,1.0
maximum,110,398,v110_s0398,159,True,1.0
maximum,110,399,v110_s0399,186,True,1.0
maximum,110,400,v110_s0400,233,True,1.0
maximum,110,401,v110_s0401,292,True,1.0
maximum,110,402,v110_s0402,305,True,1.0
maximum,110,403,v110_s0403,313,True,1.0
maximum,110,404,v110_s0404,332,True,1.0
maximum,110,405,v110_s0405,343,True,1.0
maximum,110,406,v110_s0406,378,True,1.0
maximum,110,407,v110_s0407,450,True,1.0
maximum,110,408,v110_s0408,429,True,1.0
maximum,110,409,v110_s0409,395,True,1.0
maximum,110,410,v110_s0410,354,True,1.0
maximum,110,411,v110_s0411,353,True,1.0
maximum,110,412,v110_s0412,322,True,1.0
maximum,110,413,v110_s0413,324,True,1.0
maximum,110,414,v110_s0414,287,True,1.0
maximum,110,415,v110_s0415,279,True,1.0
maximum,110,416,v110_s0416,223,True,1.0
maximum,110,417,v110_s0417,183,True,1.0
maximum,110,418,v110_s0418,162,True,1.0
maximum,110,419,v110_s0419,141,True,1.0
maximum,110,420,v110_s0420,126,True,1.0
maximum,110,421,v110_s0421,120,True,1.0
maximum,110,422,v110_s0422,95,True,1.0
maximum,110,423,v110_s0423,72,True,1.0
maximum,110,424,v110_s0424,57,False,0.0
maximum,110,425,v110_s0425,44,False,0.0
maximum,110,426,v110_s0426,30,False,0.0
maximum,110,427,v110_s0427,10,False,0.0
maximum,110,428,v110_s0428,14,False,0.0
maximum,110,429,v110_s0429,23,False,0.0
maximum,110,430,v110_s0430,26,True,0.99951171875
maximum,110,431,v110_s0431,34,True,1.0
maximum,110,432,v110_s0432,43,True,1.0
maximum,110,433,v110_s0433,49,True,1.0
maximum,110,434,v110_s0434,81,True,1.0
maximum,110,435,v110_s0435,104,True,1.0
maximum,110,436,v110_s0436,103,True,1.0
maximum,110,437,v110_s0437,110,True,1.0
maximum,110,438,v110_s0438,120,True,1.0
maximum,110,439,v110_s0439,133,True,1.0
maximum,110,440,v110_s0440,150,True,1.0
maximum,110,441,v110_s0441,152,True,1.0
maximum,110,442,v110_s0442,160,True,1.0
maximum,110,443,v110_s0443,173,True,1.0
maximum,110,444,v110_s0444,186,True,1.0
maximum,110,445,v110_s0445,217,True,1.0
maximum,110,446,v110_s0446,190,True,1.0
maximum,110,447,v110_s0447,195,True,1.0
maximum,110,448,v110_s0448,214,True,1.0
maximum,110,449,v110_s0449,221,True,1.0
maximum,110,450,v110_s0450,223,True,1.0
maximum,110,451,v110_s0451,233,True,1.0
maximum,110,452,v110_s0452,252,True,1.0
maximum,110,453,v110_s0453,264,True,1.0
maximum,110,454,v110_s0454,287,True,1.0
maximum,110,455,v110_s0455,319,True,1.0
maximum,110,456,v110_s0456,330,True,1.0
maximum,110,457,v110_s0457,338,True,1.0
maximum,110,458,v110_s0458,367,True,1.0
maximum,110,459,v110_s0459,377,True,1.0
maximum,110,460,v110_s0460,371,True,1.0
maximum,110,461,v110_s0461,360,True,1.0
maximum,110,462,v110_s0462,369,True,1.0
maximum,110,463,v110_s0463,432,True,1.0
maximum,110,464,v110_s0464,417,True,1.0
maximum,110,465,v110_s0465,413,True,1.0
maximum,110,466,v110_s0466,410,True,1.0
maximum,110,467,v110_s0467,423,True,1.0
maximum,110,468,v110_s0468,410,True,1.0
maximum,110,469,v110_s0469,422,True,1.0
maximum,110,470,v110_s0470,406,True,1.0
maximum,110,471,v110_s0471,385,True,1.0
maximum,110,472,v110_s0472,399,True,1.0
maximum,110,473,v110_s0473,399,True,1.0
maximum,110,474,v110_s0474,305,True,1.0
maximum,110,475,v110_s0475,257,True,1.0
maximum,110,476,v110_s0476,228,True,1.0
maximum,110,477,v110_s0477,187,True,1.0
maximum,110,478,v110_s0478,192,True,1.0
maximum,110,479,v110_s0479,222,True,1.0
maximum,110,480,v110_s0480,227,True,1.0
maximum,110,481,v110_s0481,272,True,1.0
maximum,110,482,v110_s0482,350,True,1.0
maximum,110,483,v110_s0483,450,True,1.0
maximum,110,484,v110_s0484,583,True,1.0
maximum,110,485,v110_s0485,580,True,1.0
maximum,110,486,v110_s0486,606,True,1.0
maximum,110,487,v110_s0487,613,True,1.0
maximum,110,488,v110_s0488,646,True,1.0
maximum,110,489,v110_s0489,563,True,1.0
maximum,110,490,v110_s0490,570,True,1.0
maximum,110,491,v110_s0491,581,True,1.0
maximum,110,492,v110_s0492,569,True,1.0
maximum,110,493,v110_s0493,581,True,1.0
maximum,110,494,v110_s0494,584,True,0.99951171875
maximum,110,495,v110_s0495,498,True,0.99462890625
maximum,110,496,v110_s0496,445,False,0.0
maximum,110,497,v110_s0497,299,False,0.0
maximum,110,498,v110_s0498,209,False,0.0
maximum,110,499,v110_s0499,147,True,0.99853515625
maximum,110,500,v110_s0500,100,True,0.97119140625
maximum,110,501,v110_s0501,67,False,5.960464477539063e-08
maximum,110,502,v110_s0502,41,True,0.9970703125
maximum,110,509,v110_s0509,42,True,1.0
maximum,110,510,v110_s0510,48,True,1.0
maximum,110,511,v110_s0511,69,True,1.0
maximum,110,512,v110_s0512,74,True,1.0
maximum,110,513,v110_s0513,94,True,1.0
maximum,110,514,v110_s0514,103,True,1.0
maximum,110,515,v110_s0515,148,True,1.0
maximum,110,516,v110_s0516,131,True,1.0
maximum,110,517,v110_s0517,133,True,1.0
maximum,110,518,v110_s0518,118,True,1.0
maximum,110,519,v110_s0519,128,True,1.0
maximum,110,520,v110_s0520,109,True,1.0
maximum,110,521,v110_s0521,111,True,1.0
maximum,110,522,v110_s0522,116,True,1.0
maximum,110,523,v110_s0523,59,True,0.9970703125
maximum,110,524,v110_s0524,28,False,0.0
control75_recall25,110,388,v110_s0388,5,True,0.9769287109375
control75_recall25,110,389,v110_s0389,8,True,0.9974365234375
control75_recall25,110,390,v110_s0390,9,True,1.0
control75_recall25,110,391,v110_s0391,15,True,1.0
control75_recall25,110,393,v110_s0393,24,False,0.0
control75_recall25,110,394,v110_s0394,36,False,8.19861888885498e-05
control75_recall25,110,395,v110_s0395,57,False,0.0
control75_recall25,110,396,v110_s0396,80,False,0.0
control75_recall25,110,397,v110_s0397,102,True,0.9993896484375
control75_recall25,110,398,v110_s0398,159,True,1.0
control75_recall25,110,399,v110_s0399,186,True,1.0
control75_recall25,110,400,v110_s0400,233,True,1.0
control75_recall25,110,401,v110_s0401,292,True,1.0
control75_recall25,110,402,v110_s0402,305,True,1.0
control75_recall25,110,403,v110_s0403,313,True,1.0
control75_recall25,110,404,v110_s0404,332,True,1.0
control75_recall25,110,405,v110_s0405,343,True,1.0
control75_recall25,110,406,v110_s0406,378,True,1.0
control75_recall25,110,407,v110_s0407,450,True,1.0
control75_recall25,110,408,v110_s0408,429,True,1.0
control75_recall25,110,409,v110_s0409,395,True,1.0
control75_recall25,110,410,v110_s0410,354,True,1.0
control75_recall25,110,411,v110_s0411,353,True,1.0
control75_recall25,110,412,v110_s0412,322,True,1.0
control75_recall25,110,413,v110_s0413,324,True,1.0
control75_recall25,110,414,v110_s0414,287,True,1.0
control75_recall25,110,415,v110_s0415,279,True,1.0
control75_recall25,110,416,v110_s0416,223,True,1.0
control75_recall25,110,417,v110_s0417,183,True,1.0
control75_recall25,110,418,v110_s0418,162,True,1.0
control75_recall25,110,419,v110_s0419,141,True,1.0
control75_recall25,110,420,v110_s0420,126,True,1.0
control75_recall25,110,421,v110_s0421,120,True,1.0
control75_recall25,110,422,v110_s0422,95,True,1.0
control75_recall25,110,423,v110_s0423,72,True,0.75
control75_recall25,110,424,v110_s0424,57,False,0.0
control75_recall25,110,425,v110_s0425,44,False,0.0
control75_recall25,110,426,v110_s0426,30,False,0.0
control75_recall25,110,427,v110_s0427,10,False,0.0
control75_recall25,110,428,v110_s0428,14,False,0.0
control75_recall25,110,429,v110_s0429,23,False,0.0
control75_recall25,110,430,v110_s0430,26,False,0.24987810850143433
control75_recall25,110,431,v110_s0431,34,False,0.25
control75_recall25,110,432,v110_s0432,43,True,1.0
control75_recall25,110,433,v110_s0433,49,True,1.0
control75_recall25,110,434,v110_s0434,81,True,1.0
control75_recall25,110,435,v110_s0435,104,True,1.0
control75_recall25,110,436,v110_s0436,103,True,1.0
control75_recall25,110,437,v110_s0437,110,True,1.0
control75_recall25,110,438,v110_s0438,120,True,1.0
control75_recall25,110,439,v110_s0439,133,True,1.0
control75_recall25,110,440,v110_s0440,150,True,1.0
control75_recall25,110,441,v110_s0441,152,True,1.0
control75_recall25,110,442,v110_s0442,160,True,1.0
control75_recall25,110,443,v110_s0443,173,True,1.0
control75_recall25,110,444,v110_s0444,186,True,1.0
control75_recall25,110,445,v110_s0445,217,True,1.0
control75_recall25,110,446,v110_s0446,190,True,1.0
control75_recall25,110,447,v110_s0447,195,True,1.0
control75_recall25,110,448,v110_s0448,214,True,1.0
control75_recall25,110,449,v110_s0449,221,True,1.0
control75_recall25,110,450,v110_s0450,223,True,1.0
control75_recall25,110,451,v110_s0451,233,True,1.0
control75_recall25,110,452,v110_s0452,252,True,1.0
control75_recall25,110,453,v110_s0453,264,True,1.0
control75_recall25,110,454,v110_s0454,287,True,1.0
control75_recall25,110,455,v110_s0455,319,True,1.0
control75_recall25,110,456,v110_s0456,330,True,1.0
control75_recall25,110,457,v110_s0457,338,True,1.0
control75_recall25,110,458,v110_s0458,367,True,1.0
control75_recall25,110,459,v110_s0459,377,True,1.0
control75_recall25,110,460,v110_s0460,371,True,1.0
control75_recall25,110,461,v110_s0461,360,True,1.0
control75_recall25,110,462,v110_s0462,369,True,1.0
control75_recall25,110,463,v110_s0463,432,True,1.0
control75_recall25,110,464,v110_s0464,417,True,1.0
control75_recall25,110,465,v110_s0465,413,True,1.0
control75_recall25,110,466,v110_s0466,410,True,1.0
control75_recall25,110,467,v110_s0467,423,True,1.0
control75_recall25,110,468,v110_s0468,410,True,1.0
control75_recall25,110,469,v110_s0469,422,True,1.0
control75_recall25,110,470,v110_s0470,406,True,1.0
control75_recall25,110,471,v110_s0471,385,True,1.0
control75_recall25,110,472,v110_s0472,399,True,1.0
control75_recall25,110,473,v110_s0473,399,True,1.0
control75_recall25,110,474,v110_s0474,305,True,1.0
control75_recall25,110,475,v110_s0475,257,True,1.0
control75_recall25,110,476,v110_s0476,228,True,1.0
control75_recall25,110,477,v110_s0477,187,True,1.0
control75_recall25,110,478,v110_s0478,192,True,1.0
control75_recall25,110,479,v110_s0479,222,True,1.0
control75_recall25,110,480,v110_s0480,227,True,1.0
control75_recall25,110,481,v110_s0481,272,True,1.0
control75_recall25,110,482,v110_s0482,350,True,1.0
control75_recall25,110,483,v110_s0483,450,True,1.0
control75_recall25,110,484,v110_s0484,583,True,1.0
control75_recall25,110,485,v110_s0485,580,True,1.0
control75_recall25,110,486,v110_s0486,606,True,1.0
control75_recall25,110,487,v110_s0487,613,True,1.0
control75_recall25,110,488,v110_s0488,646,True,1.0
control75_recall25,110,489,v110_s0489,563,True,1.0
control75_recall25,110,490,v110_s0490,570,True,1.0
control75_recall25,110,491,v110_s0491,581,True,0.999267578125
control75_recall25,110,492,v110_s0492,569,False,0.25
control75_recall25,110,493,v110_s0493,581,True,1.0
control75_recall25,110,494,v110_s0494,584,True,0.9993896484375
control75_recall25,110,495,v110_s0495,498,True,0.80419921875
control75_recall25,110,496,v110_s0496,445,False,0.0
control75_recall25,110,497,v110_s0497,299,False,0.0
control75_recall25,110,498,v110_s0498,209,False,0.0
control75_recall25,110,499,v110_s0499,147,False,0.2496337890625
control75_recall25,110,500,v110_s0500,100,False,0.2427978515625
control75_recall25,110,501,v110_s0501,67,False,1.4901161193847656e-08
control75_recall25,110,502,v110_s0502,41,False,0.249267578125
control75_recall25,110,509,v110_s0509,42,True,1.0
control75_recall25,110,510,v110_s0510,48,True,1.0
control75_recall25,110,511,v110_s0511,69,True,1.0
control75_recall25,110,512,v110_s0512,74,True,1.0
control75_recall25,110,513,v110_s0513,94,True,1.0
control75_recall25,110,514,v110_s0514,103,True,1.0
control75_recall25,110,515,v110_s0515,148,True,1.0
control75_recall25,110,516,v110_s0516,131,True,1.0
control75_recall25,110,517,v110_s0517,133,True,1.0
control75_recall25,110,518,v110_s0518,118,True,1.0
control75_recall25,110,519,v110_s0519,128,True,1.0
control75_recall25,110,520,v110_s0520,109,True,1.0
control75_recall25,110,521,v110_s0521,111,True,1.0
control75_recall25,110,522,v110_s0522,116,True,1.0
control75_recall25,110,523,v110_s0523,59,False,0.24926766753196716
control75_recall25,110,524,v110_s0524,28,False,0.0
control,111,318,v111_s0318,3,False,0.0
control,111,319,v111_s0319,12,False,0.0
control,111,320,v111_s0320,19,False,0.0
control,111,321,v111_s0321,20,False,0.0
control,111,322,v111_s0322,22,False,0.0
control,111,323,v111_s0323,26,False,0.0
control,111,324,v111_s0324,29,True,1.0
control,111,325,v111_s0325,23,True,1.0
control,111,326,v111_s0326,21,True,1.0
control,111,327,v111_s0327,22,True,1.0
control,111,328,v111_s0328,22,False,0.00647735595703125
control,111,329,v111_s0329,14,False,0.0034809112548828125
control,111,330,v111_s0330,10,False,0.0
control,111,331,v111_s0331,4,False,0.0
control,111,334,v111_s0334,1,False,0.0
control,111,335,v111_s0335,12,False,0.0
control,111,336,v111_s0336,12,False,0.0
control,111,337,v111_s0337,14,False,0.0
control,111,338,v111_s0338,18,False,0.0
control,111,339,v111_s0339,21,False,0.0
control,111,340,v111_s0340,29,True,1.0
control,111,341,v111_s0341,28,True,1.0
control,111,342,v111_s0342,29,True,1.0
control,111,343,v111_s0343,29,True,1.0
control,111,344,v111_s0344,33,True,1.0
control,111,345,v111_s0345,34,True,1.0
control,111,346,v111_s0346,34,True,1.0
control,111,347,v111_s0347,36,True,1.0
control,111,348,v111_s0348,29,True,1.0
control,111,349,v111_s0349,29,True,1.0
control,111,350,v111_s0350,48,True,1.0
control,111,351,v111_s0351,53,True,1.0
control,111,352,v111_s0352,36,True,1.0
control,111,353,v111_s0353,34,True,1.0
control,111,354,v111_s0354,19,True,1.0
control,111,355,v111_s0355,13,True,1.0
control,111,356,v111_s0356,6,True,1.0
control,111,357,v111_s0357,1,False,0.0
control,111,358,v111_s0358,1,False,0.0
control,111,359,v111_s0359,2,False,0.0
control,111,360,v111_s0360,2,False,0.0
control,111,361,v111_s0361,5,False,0.0008974075317382812
control,111,362,v111_s0362,7,True,1.0
control,111,363,v111_s0363,10,False,2.0265579223632812e-06
control,111,364,v111_s0364,14,False,0.31005859375
control,111,365,v111_s0365,19,False,0.0
control,111,366,v111_s0366,21,False,0.0
control,111,367,v111_s0367,17,False,0.0
control,111,368,v111_s0368,19,False,0.0
control,111,369,v111_s0369,18,False,0.0
control,111,370,v111_s0370,16,False,0.0
control,111,371,v111_s0371,16,False,0.0
control,111,372,v111_s0372,17,False,0.0
control,111,373,v111_s0373,19,False,0.0
control,111,374,v111_s0374,17,False,0.0
control,111,375,v111_s0375,14,False,0.0
control,111,376,v111_s0376,13,True,1.0
control,111,377,v111_s0377,9,False,0.0
control,111,378,v111_s0378,8,False,0.0
control,111,379,v111_s0379,5,False,0.0
control,111,380,v111_s0380,3,False,0.0
control,111,381,v111_s0381,2,False,0.0
control,111,388,v111_s0388,11,False,0.0
control,111,389,v111_s0389,11,False,0.0
control,111,390,v111_s0390,13,False,0.0
control,111,391,v111_s0391,14,False,0.0
control,111,392,v111_s0392,14,False,0.0
control,111,393,v111_s0393,18,True,1.0
control,111,394,v111_s0394,18,True,1.0
control,111,395,v111_s0395,19,True,1.0
control,111,396,v111_s0396,17,True,1.0
control,111,397,v111_s0397,26,True,1.0
control,111,398,v111_s0398,30,True,1.0
control,111,399,v111_s0399,19,True,1.0
