sample_id,volume_id,slice_index,true_pixels,predicted_pixels,intersection_pixels,dice,mean_probability,max_probability
v109_s0088,109,88,0,0,0,1.0,9.197011081596429e-07,0.001049358630552888
v109_s0089,109,89,0,0,0,1.0,7.349024713221297e-07,0.0009785928996279836
v109_s0090,109,90,0,0,0,1.0,7.427997275044618e-07,0.0022177966311573982
v109_s0091,109,91,0,0,0,1.0,8.818946639621572e-07,0.0005935525405220687
v109_s0092,109,92,0,0,0,1.0,1.5657801668567117e-06,0.0009797431994229555
v109_s0093,109,93,0,0,0,1.0,1.5845331517994055e-06,0.002483803778886795
v109_s0094,109,94,0,0,0,1.0,1.56803514528292e-06,0.0017592667136341333
v109_s0095,109,95,0,0,0,1.0,1.934758302013506e-06,0.008751582354307175
v109_s0096,109,96,0,0,0,1.0,1.910521405079635e-06,0.009072661399841309
v109_s0097,109,97,0,0,0,1.0,1.5174425698205596e-06,0.0013738509733229876
v109_s0098,109,98,0,0,0,1.0,1.2435112921593827e-06,0.0008578638662584126
v109_s0099,109,99,0,0,0,1.0,1.1996708053629845e-06,0.000927451706957072
v109_s0100,109,100,0,0,0,1.0,2.1432808807730908e-06,0.02329971268773079
v109_s0101,109,101,0,0,0,1.0,1.3412980024440913e-06,0.0030173282139003277
v109_s0102,109,102,0,0,0,1.0,2.511949560357607e-06,0.007657522335648537
v109_s0103,109,103,0,0,0,1.0,1.3859375940228347e-06,0.0013006062945351005
v109_s0104,109,104,0,0,0,1.0,1.360546775686089e-06,0.002897838596254587
v109_s0105,109,105,0,0,0,1.0,1.0184837719862117e-06,0.0015374699141830206
v109_s0106,109,106,0,0,0,1.0,1.8730321471593925e-06,0.019557489082217216
v109_s0107,109,107,0,0,0,1.0,1.0915416623902274e-06,0.0017087392043322325
v109_s0108,109,108,0,0,0,1.0,1.1174297469551675e-06,0.001706729643046856
v109_s0109,109,109,0,0,0,1.0,1.281004642805783e-06,0.011321607045829296
v109_s0110,109,110,0,0,0,1.0,8.938143309933366e-07,0.00091610720846802
v109_s0111,109,111,0,0,0,1.0,8.727280942366633e-07,0.0010748283239081502
v109_s0112,109,112,0,0,0,1.0,8.971685474534752e-07,0.0011700083268806338
v109_s0113,109,113,0,0,0,1.0,8.795924486548756e-07,0.0015543574700132012
v109_s0114,109,114,0,0,0,1.0,1.2659662615988054e-06,0.0031609944999217987
v109_s0115,109,115,0,0,0,1.0,1.7358457853333675e-06,0.002773159183561802
v109_s0116,109,116,0,0,0,1.0,1.4718320926476736e-06,0.004705439321696758
v109_s0117,109,117,0,0,0,1.0,1.342883479082957e-06,0.0062502003274858
v109_s0118,109,118,0,0,0,1.0,1.9994065496575786e-06,0.012893669307231903
v109_s0119,109,119,0,0,0,1.0,1.7452948668505996e-06,0.006487775128334761
v109_s0120,109,120,0,0,0,1.0,2.179362127208151e-06,0.021651912480592728
v109_s0121,109,121,0,0,0,1.0,1.783648713171715e-06,0.007243810687214136
v109_s0122,109,122,0,0,0,1.0,2.0655998014262877e-06,0.010463333688676357
v109_s0123,109,123,0,0,0,1.0,2.3619413695996627e-06,0.004624952096492052
v109_s0124,109,124,0,0,0,1.0,1.674178747634869e-06,0.004740003030747175
v109_s0125,109,125,0,0,0,1.0,1.2130012692068703e-06,0.0022331264335662127
v109_s0126,109,126,0,0,0,1.0,1.5658786196581786e-06,0.0022203191183507442
v109_s0127,109,127,0,0,0,1.0,8.926712098400458e-07,0.0011522196000441909
v109_s0128,109,128,0,0,0,1.0,9.148426443061908e-07,0.0008396651828661561
v109_s0129,109,129,0,0,0,1.0,3.9331002881226595e-06,0.035374965518713
v109_s0130,109,130,0,0,0,1.0,1.1815274774562567e-05,0.30549725890159607
v109_s0131,109,131,0,0,0,1.0,7.03601381246699e-06,0.13450521230697632
v109_s0132,109,132,0,0,0,1.0,2.341228082514135e-06,0.005773552693426609
v109_s0133,109,133,0,0,0,1.0,2.85777059616521e-06,0.024866927415132523
v109_s0134,109,134,0,0,0,1.0,2.249146291433135e-06,0.011579387821257114
v109_s0135,109,135,0,0,0,1.0,3.9452406781492755e-06,0.020549990236759186
v109_s0136,109,136,0,0,0,1.0,4.221660674375016e-06,0.03821684047579765
v109_s0137,109,137,0,0,0,1.0,1.9812296159216203e-06,0.009494624100625515
v109_s0138,109,138,0,0,0,1.0,3.9708988879283424e-06,0.020466459915041924
v109_s0139,109,139,0,0,0,1.0,2.09529798667063e-06,0.008332503028213978
v109_s0140,109,140,0,0,0,1.0,1.2782430758306873e-06,0.0029285664204508066
v109_s0141,109,141,0,0,0,1.0,1.2387602055241587e-06,0.00793125294148922
v109_s0142,109,142,0,0,0,1.0,2.630821200000355e-06,0.012882476672530174
v109_s0143,109,143,0,0,0,1.0,2.410408797004493e-06,0.03469594940543175
v109_s0144,109,144,0,0,0,1.0,2.1348467271309346e-05,0.30172568559646606
v109_s0145,109,145,0,0,0,1.0,4.613542387232883e-06,0.051517609506845474
v109_s0146,109,146,0,0,0,1.0,1.1227202776353806e-06,0.0014048784505575895
v109_s0147,109,147,0,0,0,1.0,1.322113121204893e-06,0.004624214489012957
v109_s0148,109,148,0,0,0,1.0,9.201922352986003e-07,0.0007460638298653066
v109_s0149,109,149,0,0,0,1.0,1.7323167185168131e-06,0.023829249665141106
v109_s0150,109,150,0,0,0,1.0,8.09040727745014e-07,0.0015373622300103307
v109_s0151,109,151,0,0,0,1.0,8.51235085974622e-07,0.0024585905484855175
v109_s0152,109,152,0,0,0,1.0,1.0074322744912934e-06,0.002458339324221015
v109_s0153,109,153,0,0,0,1.0,9.053690064320108e-07,0.001307717408053577
v109_s0154,109,154,0,0,0,1.0,9.3687515345664e-07,0.0015528653748333454
v109_s0155,109,155,0,0,0,1.0,1.2134844382671872e-06,0.00505870720371604
v109_s0156,109,156,0,0,0,1.0,1.1909646673302632e-06,0.004179605282843113
v109_s0157,109,157,0,0,0,1.0,5.3420230869960506e-06,0.06603503227233887
v109_s0158,109,158,0,1,0,9.99999000001e-07,2.4584496713941917e-05,0.5458197593688965
v109_s0159,109,159,0,0,0,1.0,1.593008346389979e-05,0.39340662956237793
v109_s0160,109,160,0,0,0,1.0,1.2008007388430997e-06,0.008547057397663593
v109_s0161,109,161,0,0,0,1.0,8.61064449964033e-07,0.002569232601672411
v109_s0162,109,162,0,0,0,1.0,1.4164634194457904e-06,0.009530782699584961
v109_s0163,109,163,0,0,0,1.0,1.1155480024171993e-06,0.0029628484044224024
v109_s0164,109,164,0,0,0,1.0,1.1588147117436165e-06,0.0022580234799534082
v109_s0165,109,165,0,0,0,1.0,2.8674826353380922e-06,0.05334017425775528
v109_s0166,109,166,0,0,0,1.0,1.943691859196406e-05,0.43538784980773926
v109_s0167,109,167,0,0,0,1.0,1.984163191082189e-06,0.026652822270989418
v109_s0168,109,168,0,0,0,1.0,1.3247646165837068e-05,0.3231559693813324
v109_s0169,109,169,0,0,0,1.0,1.264645334231318e-06,0.005545163527131081
v109_s0170,109,170,0,0,0,1.0,1.0612250207486795e-06,0.0026598512195050716
v109_s0171,109,171,0,0,0,1.0,1.44217938213842e-06,0.006108093541115522
v109_s0172,109,172,0,0,0,1.0,8.331847993758856e-07,0.002069088164716959
v109_s0173,109,173,0,0,0,1.0,1.3285646218719194e-06,0.004953684285283089
v109_s0174,109,174,0,0,0,1.0,3.3162802992592333e-06,0.059129949659109116
v109_s0175,109,175,0,0,0,1.0,3.647156290753628e-06,0.0990012064576149
v109_s0176,109,176,0,0,0,1.0,1.2790114851668477e-06,0.0083158602938056
v109_s0177,109,177,0,0,0,1.0,2.120940280292416e-06,0.05610749498009682
v109_s0178,109,178,0,0,0,1.0,1.9470337520033354e-06,0.01211744174361229
v109_s0179,109,179,0,0,0,1.0,1.4631277736043558e-06,0.010426822118461132
v109_s0180,109,180,0,0,0,1.0,8.980789516499499e-07,0.0020409254357218742
v109_s0181,109,181,0,0,0,1.0,1.1704821645253105e-06,0.006787536665797234
v109_s0182,109,182,0,0,0,1.0,1.472433496019221e-06,0.014546340331435204
v109_s0183,109,183,0,0,0,1.0,1.196272023662459e-06,0.001667952281422913
v109_s0184,109,184,0,0,0,1.0,1.0839441983989673e-06,0.002556493505835533
v109_s0185,109,185,0,0,0,1.0,9.182050462186453e-07,0.0016358473803848028
v109_s0186,109,186,0,0,0,1.0,1.0968897186103277e-06,0.0024323866236954927
v109_s0187,109,187,0,0,0,1.0,9.746358955453616e-07,0.0010455979499965906
v109_s0188,109,188,0,0,0,1.0,1.1195330671398551e-06,0.0027512398082762957
v109_s0189,109,189,0,0,0,1.0,1.4127195981927798e-06,0.002863599918782711
v109_s0190,109,190,0,0,0,1.0,1.1747661119443364e-06,0.0013260904233902693
v109_s0191,109,191,0,0,0,1.0,9.54717279455508e-07,0.0017421350348740816
v109_s0192,109,192,0,0,0,1.0,9.107147889153566e-07,0.0014954154612496495
v109_s0193,109,193,0,0,0,1.0,9.65966592048062e-07,0.0015769738238304853
v109_s0194,109,194,0,0,0,1.0,8.890290246199584e-07,0.0016108842100948095
v109_s0195,109,195,0,0,0,1.0,7.535020358773181e-07,0.00036214408464729786
v109_s0196,109,196,0,0,0,1.0,8.2926459299415e-07,0.000850801938213408
v109_s0197,109,197,0,0,0,1.0,7.869729756748711e-07,0.0007007498061284423
v109_s0198,109,198,0,0,0,1.0,8.346888762389426e-07,0.0007984673720784485
v109_s0199,109,199,0,0,0,1.0,7.200686695796321e-07,0.00038771468098275363
v109_s0200,109,200,0,0,0,1.0,1.1027248092432274e-06,0.002022306201979518
v109_s0201,109,201,0,0,0,1.0,7.218322934932075e-07,0.0015391191700473428
v109_s0202,109,202,0,0,0,1.0,6.62428533360071e-07,0.0005881772376596928
v109_s0203,109,203,0,0,0,1.0,6.018375415806076e-07,0.0003420411085244268
v109_s0204,109,204,0,0,0,1.0,6.365552849274536e-07,0.0004860076878685504
v109_s0205,109,205,0,0,0,1.0,7.483817512365931e-07,0.00037082997732795775
v109_s0206,109,206,0,0,0,1.0,9.198590760206571e-07,0.0011160237481817603
v109_s0207,109,207,0,0,0,1.0,1.160596298177552e-06,0.001647026278078556
v109_s0208,109,208,0,0,0,1.0,1.094464664674888e-06,0.0031423489563167095
v109_s0209,109,209,0,0,0,1.0,9.050282869793591e-07,0.0019294138764962554
v109_s0210,109,210,0,0,0,1.0,1.2055401157340384e-06,0.00167821382638067
v109_s0211,109,211,0,0,0,1.0,1.3955016129330033e-06,0.011759958229959011
v109_s0212,109,212,0,0,0,1.0,1.3408332961262204e-05,0.21968208253383636
v109_s0213,109,213,0,0,0,1.0,3.588050958569511e-06,0.0858011320233345
v109_s0214,109,214,0,0,0,1.0,2.775604480120819e-05,0.45278802514076233
v109_s0215,109,215,0,0,0,1.0,9.77310355665395e-06,0.20449018478393555
v109_s0216,109,216,0,0,0,1.0,2.0367506294860505e-06,0.012369376607239246
v109_s0217,109,217,0,0,0,1.0,2.6896891540673096e-06,0.027695272117853165
v109_s0218,109,218,0,0,0,1.0,2.5072040443774313e-06,0.02940055914223194
v109_s0219,109,219,0,0,0,1.0,1.5091472960193641e-06,0.011371049098670483
v109_s0220,109,220,0,0,0,1.0,4.632275704352651e-06,0.11108636856079102
v109_s0221,109,221,0,0,0,1.0,1.6095376622615731e-06,0.007947725243866444
v109_s0222,109,222,0,0,0,1.0,2.1569990167336073e-06,0.005062495358288288
v109_s0223,109,223,0,0,0,1.0,1.364527633995749e-06,0.00370086170732975
v109_s0224,109,224,0,0,0,1.0,9.472497595197638e-07,0.0013120532967150211
v109_s0225,109,225,0,0,0,1.0,1.4725717392138904e-06,0.005016518756747246
v109_s0226,109,226,0,0,0,1.0,1.198839981952915e-06,0.006095586344599724
v109_s0227,109,227,0,0,0,1.0,1.0472122085047886e-06,0.0011950492626056075
v109_s0228,109,228,0,0,0,1.0,1.105640421883436e-06,0.0010046814568340778
v109_s0229,109,229,0,0,0,1.0,1.5591131159453653e-06,0.011954337358474731
v109_s0230,109,230,0,0,0,1.0,2.5693216230138205e-06,0.034553054720163345
v109_s0231,109,231,0,0,0,1.0,3.4174820484622614e-06,0.04493877664208412
v109_s0232,109,232,0,0,0,1.0,1.738362470860011e-06,0.008406488224864006
v109_s0233,109,233,0,0,0,1.0,1.0357448445574846e-06,0.000667247106321156
v109_s0234,109,234,0,0,0,1.0,1.2860125480074203e-06,0.00331043335609138
v109_s0235,109,235,0,0,0,1.0,1.069652626028983e-06,0.0014861983945593238
v109_s0236,109,236,0,0,0,1.0,1.0504633110031136e-06,0.0008872983744367957
v109_s0237,109,237,0,0,0,1.0,1.081616119336104e-06,0.0012445516185835004
v109_s0238,109,238,0,0,0,1.0,1.2350922133919084e-06,0.0010972614400088787
v109_s0239,109,239,0,0,0,1.0,1.166505512628646e-06,0.0017908914014697075
v109_s0240,109,240,0,0,0,1.0,1.1091973419752321e-06,0.001536659779958427
v109_s0241,109,241,0,0,0,1.0,9.255945201402938e-07,0.0009073054534383118
v109_s0242,109,242,0,0,0,1.0,1.1071635981352301e-06,0.002492486033588648
v109_s0243,109,243,0,0,0,1.0,9.74791305452527e-07,0.004259743262082338
v109_s0244,109,244,0,0,0,1.0,8.33469698591216e-07,0.0023147074971348047
v109_s0245,109,245,0,0,0,1.0,1.0648801662682672e-06,0.011570516042411327
v109_s0246,109,246,0,0,0,1.0,8.364231689483859e-07,0.004964628256857395
v109_s0247,109,247,0,0,0,1.0,8.054219051700784e-07,0.0005222028703428805
v109_s0248,109,248,0,0,0,1.0,8.471776027363376e-07,0.0009509161463938653
v109_s0249,109,249,0,0,0,1.0,9.111457188737404e-07,0.0006278264918364584
v109_s0250,109,250,0,0,0,1.0,9.711261554912198e-07,0.0007125206757336855
v109_s0251,109,251,0,0,0,1.0,1.0266257959301583e-06,0.0005780008505098522
v109_s0252,109,252,0,0,0,1.0,7.795939040988742e-07,0.0012681862572208047
v109_s0253,109,253,0,0,0,1.0,9.500845408183523e-07,0.0020913949701935053
v109_s0254,109,254,0,0,0,1.0,1.3504859452950768e-06,0.003180096158757806
v109_s0255,109,255,0,0,0,1.0,9.942409633367788e-07,0.001745089190080762
v109_s0256,109,256,0,0,0,1.0,1.0469871085660998e-06,0.0014570021303370595
v109_s0257,109,257,0,0,0,1.0,1.0653562867446453e-06,0.0016130091389641166
v109_s0258,109,258,0,0,0,1.0,9.116587307289592e-07,0.0011526006273925304
v109_s0259,109,259,0,0,0,1.0,1.0620043440212612e-06,0.000902655185200274
v109_s0260,109,260,0,0,0,1.0,1.4199027873473824e-06,0.0016888179816305637
v109_s0261,109,261,0,0,0,1.0,1.3990227216709172e-06,0.0019143049139529467
v109_s0262,109,262,0,0,0,1.0,8.861318860908796e-07,0.0008358979248441756
v109_s0263,109,263,0,0,0,1.0,1.1136053217342123e-06,0.0010512367589399219
v109_s0264,109,264,0,0,0,1.0,9.706067203296698e-07,0.002001625718548894
v109_s0265,109,265,0,0,0,1.0,7.704993549850769e-07,0.001067832112312317
v109_s0266,109,266,0,0,0,1.0,7.215781465674809e-07,0.0007620450924150646
v109_s0267,109,267,0,0,0,1.0,8.849936534716107e-07,0.0006792926578782499
v109_s0268,109,268,0,0,0,1.0,8.011962790988036e-07,0.0007238906691782176
v109_s0269,109,269,0,0,0,1.0,6.397452239070844e-07,0.0008078526589088142
v109_s0270,109,270,0,0,0,1.0,7.759321078992798e-07,0.0010693763615563512
v109_s0271,109,271,0,0,0,1.0,7.356125024671201e-07,0.0012456588447093964
v109_s0272,109,272,0,0,0,1.0,5.127453732711729e-07,0.000786587770562619
v109_s0273,109,273,0,0,0,1.0,5.317438080965076e-07,0.0007880601333454251
v109_s0274,109,274,0,0,0,1.0,7.946773621370085e-07,0.004746066872030497
v109_s0275,109,275,0,0,0,1.0,4.881388235844497e-07,0.001557086710818112
v109_s0276,109,276,0,0,0,1.0,5.733645593863912e-07,0.0021753988694399595
v109_s0277,109,277,0,0,0,1.0,5.317878617461247e-07,0.0006576467421837151
v109_s0278,109,278,0,0,0,1.0,4.4590154857360176e-07,0.00046669854782521725
v109_s0279,109,279,0,0,0,1.0,5.212046971792006e-07,0.0010365147609263659
v109_s0280,109,280,0,0,0,1.0,7.667345016670879e-07,0.005904031451791525
v109_s0281,109,281,0,0,0,1.0,7.944699973450042e-07,0.008969748392701149
v109_s0282,109,282,0,0,0,1.0,6.065719162506866e-07,0.0029943459667265415
v109_s0283,109,283,0,0,0,1.0,9.553513109494816e-07,0.007373349741101265
v109_s0284,109,284,0,0,0,1.0,5.622518983727787e-07,0.0012527955695986748
v109_s0285,109,285,0,0,0,1.0,5.246830028227123e-07,0.0009327497682534158
v109_s0286,109,286,0,0,0,1.0,6.06912351486244e-07,0.0004973395843990147
v109_s0287,109,287,0,0,0,1.0,5.756436394221964e-07,0.000755924847908318
v109_s0288,109,288,0,0,0,1.0,5.568046503867663e-07,0.000638128025457263
v109_s0289,109,289,0,0,0,1.0,5.518842272067559e-07,0.0005242296610958874
v109_s0290,109,290,0,0,0,1.0,6.343709060274705e-07,0.0005415907362475991
v109_s0291,109,291,0,0,0,1.0,7.074514769556117e-07,0.0019131693989038467
v109_s0292,109,292,0,0,0,1.0,7.012924925220432e-07,0.0009308538865298033
v109_s0293,109,293,0,0,0,1.0,7.176340091064048e-07,0.0015056460397318006
v109_s0294,109,294,0,0,0,1.0,7.859768516027543e-07,0.00255472376011312
v109_s0295,109,295,0,0,0,1.0,7.375793984465417e-07,0.00400012219324708
v109_s0296,109,296,0,0,0,1.0,6.611647904719575e-07,0.0025925582740455866
v109_s0297,109,297,0,0,0,1.0,3.3652720503596356e-06,0.046339910477399826
v109_s0298,109,298,0,2,0,4.99999750000125e-07,3.7544545193668455e-05,0.8516682982444763
v109_s0299,109,299,0,8,0,1.2499998437500196e-07,0.00010082640073960647,0.9952061772346497
v109_s0300,109,300,0,2,0,4.99999750000125e-07,3.5395009035710245e-05,0.8658472895622253
v109_s0301,109,301,0,0,0,1.0,1.1848212125187274e-05,0.38095346093177795
v109_s0302,109,302,0,0,0,1.0,1.1588472261792049e-06,0.005420360714197159
v109_s0303,109,303,0,0,0,1.0,1.065576952896663e-06,0.005851805210113525
v109_s0304,109,304,0,0,0,1.0,6.596626462851418e-07,0.002245033159852028
v109_s0305,109,305,0,0,0,1.0,5.179499567020684e-07,0.0005445131682790816
v109_s0306,109,306,0,0,0,1.0,5.017844841859187e-07,0.0012946405913680792
v109_s0307,109,307,0,0,0,1.0,4.5086318323228625e-07,0.0003220356011297554
v109_s0308,109,308,0,0,0,1.0,4.1769894210119674e-07,0.0003364176955074072
v109_s0309,109,309,0,0,0,1.0,5.24621441400086e-07,0.0004780215094797313
v109_s0310,109,310,7,0,0,1.428571224489825e-07,5.176162858333555e-07,0.0002362092345720157
v109_s0311,109,311,7,0,0,1.428571224489825e-07,5.184780320632854e-07,0.0002978669945150614
v109_s0312,109,312,7,0,0,1.428571224489825e-07,4.809612619283143e-07,0.00029456199263222516
v109_s0313,109,313,8,0,0,1.2499998437500196e-07,5.597294148174115e-07,0.00041726944618858397
v109_s0314,109,314,11,0,0,9.090908264462886e-08,7.027069273135567e-07,0.006060850340873003
v109_s0315,109,315,13,0,0,7.692307100591761e-08,3.4713582408585353e-06,0.08329356461763382
v109_s0316,109,316,13,0,0,7.692307100591761e-08,1.3050009783910355e-06,0.029537342488765717
v109_s0317,109,317,14,7,6,0.5714285918367337,8.969660120783374e-05,0.987307071685791
v109_s0318,109,318,16,12,9,0.6428571556122444,0.00018374744104221463,0.9998852014541626
v109_s0319,109,319,19,16,11,0.6285714391836732,0.00023644149769097567,0.9999984502792358
v109_s0320,109,320,21,15,10,0.5555555679012343,0.00023146953026298434,0.9999985694885254
v109_s0321,109,321,27,14,8,0.390243917311124,0.00020275420683901757,0.999984622001648
v109_s0322,109,322,52,2,2,0.07407409122085017,4.1258343117078766e-05,0.8727219700813293
v109_s0323,109,323,52,0,0,1.923076886094675e-08,1.0282086577717564e-06,0.010395822115242481
v109_s0324,109,324,51,0,0,1.9607842752787398e-08,7.944135518300754e-07,0.003457677783444524
v109_s0325,109,325,63,8,6,0.16901409621106905,0.00013558049977291375,0.9998829364776611
v109_s0326,109,326,54,20,11,0.29729730679327965,0.0002947160101030022,0.9999998807907104
v109_s0327,109,327,63,24,16,0.36781609922050457,0.0003579571202863008,1.0
v109_s0328,109,328,56,27,17,0.40963856132965587,0.000390034110751003,1.0
v109_s0329,109,329,51,27,12,0.30769231656804724,0.0004052806179970503,1.0
v109_s0330,109,330,54,23,11,0.2857142949907235,0.0003515001735650003,1.0
v109_s0331,109,331,61,18,6,0.1518987449126741,0.0002911448827944696,1.0
v109_s0332,109,332,50,20,0,1.4285714081632656e-08,0.00030614473507739604,1.0
v109_s0333,109,333,54,15,0,1.4492753413148501e-08,0.00022749530035071075,0.9999994039535522
v109_s0334,109,334,58,3,0,1.6393442354205864e-08,5.671366670867428e-05,0.9835212230682373
v109_s0335,109,335,62,29,8,0.17582418488105292,0.0004440444754436612,0.9999532699584961
v109_s0336,109,336,71,28,2,0.04040405009692879,0.00044219501432962716,0.9999939203262329
v109_s0337,109,337,73,9,0,1.2195121802498514e-08,0.00013940535427536815,0.999985933303833
v109_s0338,109,338,83,14,2,0.041237123286215226,0.000244553986703977,0.9993569254875183
v109_s0339,109,339,89,88,53,0.598870058763446,0.0014108977047726512,0.9999986886978149
v109_s0340,109,340,101,119,56,0.509090911322314,0.00183596380520612,0.9999994039535522
v109_s0341,109,341,117,99,55,0.5092592615312072,0.0014729448594152927,0.9999984502792358
v109_s0342,109,342,133,94,67,0.5903083718488618,0.0014225291088223457,0.9999998807907104
v109_s0343,109,343,159,89,67,0.5403225824986992,0.0014387270202860236,0.9999972581863403
v109_s0344,109,344,138,92,60,0.5217391325141777,0.001405217102728784,0.9999951124191284
v109_s0345,109,345,121,122,76,0.625514404833274,0.0018593290587887168,0.9999978542327881
v109_s0346,109,346,108,62,40,0.4705882384083045,0.0009696594206616282,0.9999182224273682
v109_s0347,109,347,96,51,29,0.39455782724790595,0.0007567417924292386,0.9999942779541016
v109_s0348,109,348,83,95,69,0.7752809001388713,0.001421032240614295,0.9999978542327881
v109_s0349,109,349,77,87,69,0.8414634156008328,0.0013468482065945864,0.9999966621398926
v109_s0350,109,350,71,66,52,0.7591240893494592,0.0010348961222916842,0.9999955892562866
v109_s0351,109,351,13,48,10,0.32786886347755967,0.0007380502065643668,0.9999772310256958
v109_s0352,109,352,0,10,0,9.9999990000001e-08,0.00015454302774742246,0.970084547996521
v109_s0353,109,353,0,31,0,3.225806347554634e-08,0.0005197831778787076,0.999903678894043
v109_s0354,109,354,0,9,0,1.1111109876543348e-07,0.00014491409820038825,0.9987892508506775
v109_s0355,109,355,0,33,0,3.0303029384756685e-08,0.0004984296392649412,0.9925966262817383
v109_s0356,109,356,0,4,0,2.499999375000156e-07,5.00505993841216e-05,0.8748704791069031
v109_s0357,109,357,0,0,0,1.0,3.2785919756861404e-06,0.013735277578234673
v109_s0358,109,358,17,4,4,0.38095241043083755,6.118591409176588e-05,0.9584627747535706
v109_s0359,109,359,18,16,11,0.6470588339100344,0.000258785265032202,0.99998939037323
v109_s0360,109,360,27,20,17,0.7234042612041647,0.0003168773546349257,1.0
v109_s0361,109,361,18,22,11,0.5500000112499998,0.0003884884063154459,1.0
v109_s0362,109,362,18,23,9,0.4390244039262341,0.0003531642141751945,0.9999986886978149
v109_s0363,109,363,0,5,0,1.99999960000008e-07,0.00010746672342065722,0.9970909357070923
v109_s0364,109,364,13,11,8,0.666666680555555,0.00019318780687171966,0.9989941716194153
v109_s0365,109,365,12,31,12,0.5581395451595456,0.00046590124838985503,1.0
v109_s0366,109,366,10,38,10,0.41666667881944425,0.0006103329360485077,1.0
v109_s0367,109,367,15,37,14,0.538461547337278,0.0005768195260316133,1.0
v109_s0368,109,368,21,41,19,0.6129032320499479,0.000624717737082392,1.0
v109_s0369,109,369,18,37,17,0.6181818251239668,0.0005531717324629426,1.0
v109_s0370,109,370,13,35,13,0.5416666762152776,0.0005247035878710449,1.0
v109_s0371,109,371,11,29,11,0.5500000112499998,0.0004659822734538466,1.0
v109_s0372,109,372,0,25,0,3.999999840000006e-08,0.00040514598367735744,0.9999998807907104
v109_s0373,109,373,0,8,0,1.2499998437500196e-07,0.0001320567389484495,0.9941668510437012
v109_s0374,109,374,0,4,0,2.499999375000156e-07,7.570361776743084e-05,0.8891543745994568
v109_s0375,109,375,0,0,0,1.0,3.1017689252621494e-06,0.02818276360630989
v109_s0376,109,376,0,0,0,1.0,1.3936401046521496e-06,0.00452228169888258
v109_s0377,109,377,0,0,0,1.0,1.4503702914225869e-06,0.030236564576625824
v109_s0378,109,378,0,0,0,1.0,7.551616931777971e-07,0.002461422234773636
v109_s0379,109,379,0,0,0,1.0,3.882081273332005e-06,0.11596790701150894
v109_s0380,109,380,0,0,0,1.0,8.267127213912318e-07,0.008200856857001781
v109_s0381,109,381,0,0,0,1.0,6.006698640703689e-07,0.0028199204243719578
v109_s0382,109,382,0,20,0,4.999999750000012e-08,0.00030512240482494235,0.971325159072876
v109_s0383,109,383,0,87,0,1.149425274144537e-08,0.0013294675154611468,0.9999998807907104
v109_s0384,109,384,0,105,0,9.523809433106576e-09,0.0016271206550300121,0.999998927116394
v109_s0385,109,385,0,104,0,9.615384522928995e-09,0.0016052995342761278,0.9999998807907104
v109_s0386,109,386,0,84,0,1.1904761763038551e-08,0.001278257928788662,1.0
v109_s0387,109,387,0,50,0,1.9999999600000007e-08,0.0007937387563288212,0.9999994039535522
v109_s0388,109,388,0,0,0,1.0,1.181936931970995e-05,0.2866596281528473
v109_s0389,109,389,31,0,0,3.225806347554634e-08,1.4139902759779943e-06,0.020292509347200394
v109_s0390,109,390,31,0,0,3.225806347554634e-08,3.8227617551456206e-06,0.09419029206037521
v109_s0391,109,391,37,4,4,0.19512197085068364,6.713766197208315e-05,0.8311444520950317
v109_s0392,109,392,37,17,11,0.40740741838134414,0.00026814534794539213,0.998930037021637
v109_s0393,109,393,42,45,29,0.6666666704980843,0.0006855413084849715,0.9999969005584717
v109_s0394,109,394,46,51,33,0.6804123744287384,0.0008016410865820944,0.9999996423721313
v109_s0395,109,395,46,48,30,0.6382978761883205,0.0007418494205921888,0.9999898672103882
v109_s0396,109,396,45,7,3,0.11538463239644939,0.00013744097668677568,0.8267550468444824
v109_s0397,109,397,45,34,0,1.2658227687870536e-08,0.0005378952482715249,1.0
v109_s0398,109,398,48,40,0,1.1363636234504133e-08,0.0006425707833841443,1.0
v109_s0399,109,399,70,34,18,0.3461538524408283,0.0005267763044685125,1.0
v109_s0400,109,400,69,46,22,0.3826087010207939,0.0007129801088012755,1.0
v109_s0401,109,401,74,38,27,0.48214286176658155,0.0006004945607855916,0.9999701976776123
v109_s0402,109,402,78,24,24,0.470588240484429,0.000372089387383312,0.9993656277656555
v109_s0403,109,403,83,35,33,0.559322037632864,0.0005066996091045439,0.9998877048492432
v109_s0404,109,404,90,75,54,0.6545454566391185,0.0011328374966979027,0.9999998807907104
v109_s0405,109,405,139,83,67,0.6036036053891729,0.0012744052801281214,0.9999998807907104
v109_s0406,109,406,148,27,26,0.29714286115918365,0.0004005839000456035,0.9992769360542297
v109_s0407,109,407,151,35,31,0.3333333369175627,0.0005047708982601762,0.9969159364700317
v109_s0408,109,408,180,50,39,0.33913043765595463,0.000806691066827625,0.9984227418899536
v109_s0409,109,409,240,191,64,0.2969837603318242,0.0028703813441097736,0.9999996423721313
v109_s0410,109,410,282,152,76,0.3502304162437087,0.002287566661834717,0.9999998807907104
v109_s0411,109,411,254,139,68,0.34605598130774556,0.0021466799080371857,0.9999998807907104
v109_s0412,109,412,281,269,81,0.29454545582809916,0.004109258763492107,0.9999994039535522
v109_s0413,109,413,274,326,51,0.17000000138333332,0.0049591101706027985,0.9999980926513672
